identificatie,lat,lon,gebruiksdoel,activity_function_count,oppervlakte_m2
0518010001750483,52.050280711841836,4.259058234129138,"industriefunctie,logiesfunctie",1,2877
0518010001751049,52.08486644696564,4.297665626054681,onderwijsfunctie,1,337
0518010001754719,52.11458069697075,4.283813361071041,winkelfunctie,1,142
0518010001754720,52.11468314198464,4.283818233790929,winkelfunctie,1,400
0518010001751050,52.08494416040875,4.297582651861545,onderwijsfunctie,1,78
0518010001754753,52.09071480248051,4.3121451839321665,kantoorfunctie,1,526
0518010001755102,52.066264275536895,4.252844298084651,winkelfunctie,1,157
0518010001755103,52.07606048591426,4.243366791862571,bijeenkomstfunctie,1,150
0518010001755115,52.07502012763829,4.319142583998177,"bijeenkomstfunctie,logiesfunctie",2,199
0518010001755123,52.078215804518265,4.314345780750805,bijeenkomstfunctie,1,526
0518010001752692,52.11210449936838,4.2882230280599725,bijeenkomstfunctie,1,125
0518010001752693,52.09421040420211,4.27679488832114,winkelfunctie,1,216
0518010001745141,52.06307171838628,4.299956919309014,winkelfunctie,1,45
0518010001755140,52.08919910062017,4.3103722432087075,gezondheidszorgfunctie,1,223
0518010001756126,52.047954917563004,4.298305798214557,kantoorfunctie,1,32
0518010001754823,52.09606766259451,4.283913330055431,kantoorfunctie,1,1084
0518010001756172,52.11101895109694,4.290498046126189,logiesfunctie,1,477
0518010001752344,52.08561845861822,4.296835272528033,gezondheidszorgfunctie,1,219
0518010001752352,52.073743168939885,4.304936744010979,winkelfunctie,1,26
0518010001752354,52.08654087068563,4.276209012492936,kantoorfunctie,1,961
0518010001752355,52.086566858156694,4.276177652091718,kantoorfunctie,1,328
0518010001755213,52.07927638894423,4.3078485339940675,logiesfunctie,1,166
0518010001752360,52.102056860021925,4.273564127306083,kantoorfunctie,1,3325
0518010001752363,52.05538425476862,4.27511870289979,winkelfunctie,1,1943
0518010001756636,52.08154332893612,4.317658913280266,kantoorfunctie,1,657
0518010001756637,52.081535752743186,4.317669949122975,kantoorfunctie,1,752
0518010001756638,52.08152766043165,4.317678590016986,kantoorfunctie,1,741
0518010001756639,52.081522272706295,4.317685138279404,kantoorfunctie,1,816
0518010001756640,52.08151739037386,4.317692899982677,kantoorfunctie,1,825
0518010001756641,52.052431203601685,4.304563358074057,bijeenkomstfunctie,1,395
0518010001756642,52.05226350888588,4.304415693202543,onderwijsfunctie,1,2443
0518010001753424,52.063284081256185,4.328186684756358,kantoorfunctie,1,26
0518010001755700,52.11186790744753,4.281492201542487,"bijeenkomstfunctie,logiesfunctie",2,2216
0518010001756655,52.08569925992828,4.287545353610401,kantoorfunctie,1,253
0518010001756657,52.047359491057996,4.267483015691238,bijeenkomstfunctie,1,192
0518010001755257,52.10638315347175,4.278650146185856,winkelfunctie,1,66
0518010001755263,52.0782638887849,4.3142958287503905,bijeenkomstfunctie,1,352
0518010001752819,52.07858837745902,4.262143138999128,"winkelfunctie,woonfunctie",1,44
0518010001756238,52.03514817550658,4.362276432137212,"gezondheidszorgfunctie,woonfunctie",1,360
0518010001756686,52.079932674193685,4.318284666994942,kantoorfunctie,1,79
0518010001756693,52.07886739416415,4.3192809027529595,logiesfunctie,1,14605
0518010001756698,52.10620005656859,4.290559771203638,bijeenkomstfunctie,1,185
0518010001756702,52.03140923260659,4.250593242960643,bijeenkomstfunctie,1,69
0518010001755732,52.07618076388955,4.308870010265615,winkelfunctie,1,96
0518010001756704,52.050554805224394,4.272640254138477,winkelfunctie,1,65
0518010001756708,52.090030885009476,4.35010842260916,sportfunctie,1,156
0518010001755735,52.06034089833201,4.310545781620475,"industriefunctie,kantoorfunctie",1,40
0518010001752848,52.0773407318297,4.309808243317606,winkelfunctie,1,1013
0518010001752850,52.07604163210114,4.318480313240673,bijeenkomstfunctie,1,1307
0518010001752851,52.06225341944081,4.312687140253418,kantoorfunctie,1,10
0518010001755749,52.09624310926096,4.2678549274292745,winkelfunctie,1,120
0518010001752866,52.08007866596753,4.306954626831283,bijeenkomstfunctie,1,278
0518010001754934,52.05568366883258,4.347970483454375,sportfunctie,1,509
0518010001754935,52.07966296181353,4.31010915581142,winkelfunctie,1,74
0518010001754936,52.07966296181353,4.31010915581142,kantoorfunctie,1,40
0518010001754938,52.066350129394095,4.3199131577143115,winkelfunctie,1,719
0518010001754939,52.06598890531753,4.318673394788537,"kantoorfunctie,winkelfunctie",2,297
0518010001754940,52.06546253193432,4.316072049904765,winkelfunctie,1,540
0518010001754941,52.064914089080546,4.315323547008227,winkelfunctie,1,214
0518010001754945,52.062809363969436,4.300980043588372,bijeenkomstfunctie,1,187
0518010001758159,52.08200794457677,4.29491189753933,logiesfunctie,1,977
0518010001755336,52.07370365393848,4.309746069719866,bijeenkomstfunctie,1,255
0518010001755355,52.06743150613861,4.26786617658857,"bijeenkomstfunctie,overige gebruiksfunctie",1,1601
0518010001754989,52.10009491819003,4.271346383376059,bijeenkomstfunctie,1,421
0518010001755832,52.08597643257537,4.301590861331271,bijeenkomstfunctie,1,4962
0518010001757709,52.10520784492337,4.2791151904698035,winkelfunctie,1,32
0518010001757710,52.105141521001485,4.279113696323182,winkelfunctie,1,33
0518010001755846,52.104686134898685,4.2755882452280565,winkelfunctie,1,84
0518010001757723,52.11448665811901,4.2844484812062955,kantoorfunctie,1,646
0518010001755870,52.07122276847758,4.335907664876057,"overige gebruiksfunctie,winkelfunctie",1,3940
0518010001755872,52.07097930162928,4.336137501688592,kantoorfunctie,1,331
0518010001755036,52.06656946376136,4.34632970941475,kantoorfunctie,1,1050
0518010001755873,52.07089962666236,4.336152719712992,winkelfunctie,1,874
0518010001755038,52.0663782216767,4.345982012362758,kantoorfunctie,1,1743
0518010001755874,52.07068756727769,4.336332325422449,winkelfunctie,1,876
0518010001755875,52.07065370275404,4.3363631096962285,kantoorfunctie,1,252
0518010001755876,52.07059712046097,4.336403602077658,"kantoorfunctie,winkelfunctie",2,1146
0518010001755877,52.0707885206704,4.3371218030145675,"kantoorfunctie,winkelfunctie",2,727
0518010001755878,52.07083710671017,4.337287440030856,"kantoorfunctie,winkelfunctie",2,1103
0518010001757742,52.078320042644336,4.32617777115356,logiesfunctie,1,30
0518010001757743,52.07829576317818,4.3260628787405295,logiesfunctie,1,40
0518010001757744,52.07827361547958,4.3261068487994,logiesfunctie,1,31
0518010001757745,52.07831363485037,4.326169914032605,logiesfunctie,1,30
0518010001757746,52.07828789295852,4.326049337624764,logiesfunctie,1,28
0518010001757747,52.07826434471575,4.32609449340018,logiesfunctie,1,31
0518010001757748,52.07830439495902,4.326160986185436,logiesfunctie,1,27
0518010001758724,52.06671474884597,4.351169317757791,bijeenkomstfunctie,1,1195
0518010001757749,52.078277931465095,4.326038136525598,logiesfunctie,1,21
0518010001757750,52.07825580439815,4.3260843964891125,logiesfunctie,1,27
0518010001757751,52.07829725671771,4.32615087058334,logiesfunctie,1,24
0518010001757752,52.078269382287274,4.32602805442089,logiesfunctie,1,21
0518010001757753,52.07824725522429,4.326074314380489,logiesfunctie,1,25
0518010001755897,52.09519161839756,4.261835407379143,gezondheidszorgfunctie,1,121
0518010001755902,52.094867641514185,4.262239879233801,gezondheidszorgfunctie,1,130
0518010001755903,52.09481487742056,4.2622954384408365,gezondheidszorgfunctie,1,127
0518010001757786,52.10568203950004,4.3268941882590255,gezondheidszorgfunctie,1,33
0518010001757787,52.105707816104314,4.326948828259933,gezondheidszorgfunctie,1,28
0518010001759151,52.06223701184194,4.3154168922948095,sportfunctie,1,578
0518010001757788,52.10572894705744,4.327003636910603,gezondheidszorgfunctie,1,27
0518010001757789,52.105750077985206,4.327058445613217,gezondheidszorgfunctie,1,25
0518010001757790,52.105773320990465,4.327118225816348,gezondheidszorgfunctie,1,34
0518010001757791,52.10569607164434,4.327135137213854,gezondheidszorgfunctie,1,24
0518010001757792,52.10566982763875,4.327085485946999,gezondheidszorgfunctie,1,24
0518010001756444,52.07657561612348,4.317506629853541,bijeenkomstfunctie,1,412
0518010001757806,52.072851737515094,4.282575904519258,winkelfunctie,1,68
0518010001757807,52.104331923769074,4.278984613791083,winkelfunctie,1,108
0518010001754420,52.079981223709325,4.306637507325668,winkelfunctie,1,35
0518010001756943,52.057553360127606,4.264694920046034,bijeenkomstfunctie,1,55
0518010001756944,52.05676788873466,4.265643076572923,winkelfunctie,1,82
0518010001758774,52.0830115454294,4.30487121306101,logiesfunctie,1,50
0518010001758775,52.08300276208442,4.304839750459011,logiesfunctie,1,50
0518010001758776,52.082988825119855,4.304800125405413,logiesfunctie,1,46
0518010001756949,52.05718102011624,4.2649830327357945,bijeenkomstfunctie,1,161
0518010001758780,52.08677779698784,4.332771711124429,kantoorfunctie,1,40
0518010001756950,52.0571067618035,4.264822482915799,bijeenkomstfunctie,1,147
0518010001756951,52.057034552082285,4.264667525379012,bijeenkomstfunctie,1,144
0518010001756952,52.05697263462491,4.264442813690307,kantoorfunctie,1,25
0518010001755948,52.07891422064202,4.318897632236271,"bijeenkomstfunctie,kantoorfunctie",2,593
0518010001756954,52.056965757674064,4.264139161490158,kantoorfunctie,1,112
0518010001756955,52.05696229382178,4.263932392139294,kantoorfunctie,1,149
0518010001755949,52.07895454519433,4.337247512954905,kantoorfunctie,1,268
0518010001755950,52.07895454519433,4.337247512954905,kantoorfunctie,1,386
0518010001756957,52.05693822027662,4.263080491071343,kantoorfunctie,1,52
0518010001756958,52.05693648254298,4.263002960003645,kantoorfunctie,1,53
0518010001756959,52.056934219599775,4.262922204993561,winkelfunctie,1,89
0518010001756962,52.056923489976604,4.26252895792501,winkelfunctie,1,94
0518010001754450,52.06956146590909,4.347400193807926,kantoorfunctie,1,7404
0518010001756963,52.05691999960843,4.262371475686722,winkelfunctie,1,144
0518010001754454,52.08382655764855,4.30707286174027,kantoorfunctie,1,676
0518010001756965,52.05647148379555,4.265013756393483,"bijeenkomstfunctie,winkelfunctie",2,703
0518010001757830,52.060983235539574,4.334117129924616,winkelfunctie,1,179
0518010001757844,52.080653353876556,4.320619724983847,kantoorfunctie,1,700
0518010001757454,52.040800672099124,4.25640868941891,winkelfunctie,1,865
0518010001756498,52.077640807285135,4.31814351233941,winkelfunctie,1,103
0518010001756499,52.07729124507694,4.31752255931738,bijeenkomstfunctie,1,28260
0518010001756503,52.07782499894248,4.318901077296847,winkelfunctie,1,284
0518010001756504,52.0774980807848,4.318489908866656,bijeenkomstfunctie,1,630
0518010001757862,52.05887274984893,4.322024548819009,winkelfunctie,1,23
0518010001756505,52.07741747264489,4.318511018272955,onderwijsfunctie,1,14850
0518010001756506,52.07744977711763,4.318379112417248,kantoorfunctie,1,3420
0518010001757873,52.077940327409856,4.309155964923276,winkelfunctie,1,362
0518010001756032,52.06222885596403,4.293607878441255,"gezondheidszorgfunctie,winkelfunctie",2,270
0518010001754529,52.03933768326426,4.281392139337012,bijeenkomstfunctie,1,126
0518010001754530,52.084107174159925,4.301395011224285,kantoorfunctie,1,355
0518010001754531,52.08410568115488,4.30138808780817,kantoorfunctie,1,240
0518010001756545,52.03929921546801,4.356665886909422,winkelfunctie,1,5334
0518010001756546,52.0390247971877,4.3572359163234475,sportfunctie,1,1760
0518010001758892,52.08245987563348,4.300315151160676,winkelfunctie,1,68
0518010001758405,52.0971602607835,4.283790332524935,kantoorfunctie,1,35
0518010001758412,52.09966269447766,4.269589422259833,kantoorfunctie,1,437
0518010001758902,52.079196015900834,4.295011113999826,"logiesfunctie,woonfunctie",1,193
0518010001758413,52.09972688757826,4.269725454402697,kantoorfunctie,1,132
0518010001758903,52.06290065378129,4.269129631597222,"gezondheidszorgfunctie,woonfunctie",1,1280
0518010001758414,52.099843711976575,4.269761227195955,kantoorfunctie,1,133
0518010001758415,52.09994943088692,4.270002303974562,kantoorfunctie,1,290
0518010001758904,52.06301885893982,4.268944280191029,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758416,52.10003269647303,4.270147698507464,kantoorfunctie,1,248
0518010001758905,52.06305826966983,4.268932372181451,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758906,52.063096448286224,4.2689232366771845,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758907,52.06313001814339,4.26891625804781,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758908,52.06316438486521,4.26890516146646,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758909,52.0632030117367,4.268898741874531,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758910,52.06323782685293,4.26889037580142,"gezondheidszorgfunctie,woonfunctie",1,22
0518010001758911,52.06327387005446,4.268877866403107,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758912,52.0633103656765,4.268869458303307,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758913,52.063320054161515,4.268959256442533,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758914,52.06328479480826,4.2689662772880785,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758915,52.06324830568417,4.268975370578019,"gezondheidszorgfunctie,woonfunctie",1,22
0518010001758916,52.06321184257979,4.268987204946746,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758917,52.063172418834995,4.2689977424042524,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758918,52.06313677197333,4.269007500033896,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758919,52.06310404437616,4.269015142984494,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758920,52.06306504936829,4.269026340528484,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758921,52.06302645098997,4.2690348155769655,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758922,52.06287339212459,4.269033185708531,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758923,52.06286868132136,4.268980087738434,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758924,52.06286393824351,4.268923592599434,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758925,52.0628566593525,4.2688651045508195,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758926,52.0628523644795,4.268811325375339,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758927,52.06284636304812,4.268754847139511,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758928,52.06284209401363,4.26870379447817,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758929,52.06283783797116,4.268654112362077,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001760680,52.081507599731516,4.298656864539438,winkelfunctie,1,92
0518010001758930,52.06283134943195,4.268590835788876,"gezondheidszorgfunctie,woonfunctie",1,22
0518010001758931,52.062825802668996,4.2685377588087245,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758932,52.06281980124514,4.268481295224239,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758933,52.0628133774206,4.268424842214488,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758934,52.06289938209129,4.268404943788054,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001759673,52.075013208400016,4.311278922352305,kantoorfunctie,1,304
0518010001758935,52.062909269227,4.2685165677627674,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758936,52.06291484839911,4.268573056603124,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001759675,52.07498374868991,4.31124505852112,bijeenkomstfunctie,1,131
0518010001758937,52.0629212721529,4.268629509762598,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758938,52.06292514473545,4.2686832995597515,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758939,52.06293284609043,4.268741777111104,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758940,52.06293624695511,4.268789439001159,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001758941,52.06294226124369,4.268847273313523,"gezondheidszorgfunctie,woonfunctie",1,25
0518010001757966,52.076334237691015,4.282248872752895,winkelfunctie,1,49
0518010001759294,52.07570212883756,4.303729713038893,kantoorfunctie,1,818
0518010001757977,52.09306887329293,4.330174239074459,kantoorfunctie,1,355
0518010001759697,52.07521924985208,4.292489177105868,"bijeenkomstfunctie,industriefunctie",1,1087
0518010001757983,52.09947687933774,4.280596320132666,sportfunctie,1,239
0518010001759701,52.07789743462923,4.30940863479306,winkelfunctie,1,620
0518010001757988,52.06692478543851,4.323480657437931,winkelfunctie,1,109
0518010001757989,52.06686957698549,4.323529472636041,winkelfunctie,1,124
0518010001759708,52.06754205778121,4.3509269392978425,winkelfunctie,1,87
0518010001759709,52.067245003027296,4.350392033875244,winkelfunctie,1,87
